title,studio,domestic_gross,foreign_gross,year,id,production_budget
MA,,,,,66.0,"$5,000,000"
The Robe,,,,,67.0,"$5,000,000"
Freddyâs Dead: The Final Nightmare,,,,,68.0,"$5,000,000"
Monster,,,,,69.0,"$5,000,000"
"20,000 Leagues Under the Sea",,,,,71.0,"$5,000,000"
"20,000 Leagues Under the Sea",,,,,15.0,"$200,000"
The Elephant Man,,,,,75.0,"$5,000,000"
Memento,,,,,77.0,"$5,000,000"
The Strangers: Prey at Night,,,,,79.0,"$5,000,000"
Clerks II,,,,,80.0,"$5,000,000"
The Players Club,,,,,81.0,"$5,000,000"
Billy Elliot,,,,,82.0,"$5,000,000"
The Way Way Back,,,,,83.0,"$5,000,000"
"As Above, So Below",,,,,84.0,"$5,000,000"
Godâs Not Dead 2,,,,,85.0,"$5,000,000"
The Apostle,,,,,86.0,"$5,000,000"
The Man From Snowy River,,,,,87.0,"$5,000,000"
House Party 2,,,,,88.0,"$5,000,000"
Doug's 1st Movie,,,,,89.0,"$5,000,000"
Race,,,,,90.0,"$5,000,000"
Mommie Dearest,,,,,91.0,"$5,000,000"
Halloween 4: The Return of Michael Myers,,,,,93.0,"$5,000,000"
O (Othello),,,,,97.0,"$5,000,000"
Halloween: The Curse of Michael Myers,,,,,98.0,"$5,000,000"
The Egyptian,,,,,99.0,"$5,000,000"
Eve's Bayou,,,,,100.0,"$5,000,000"
Nighthawks,,,,,1.0,"$5,000,000"
Friday the 13th Part VIII: Jason Takes Manhattan,,,,,2.0,"$5,000,000"
It Comes at Night,,,,,4.0,"$5,000,000"
Y Tu MamÃ¡ TambiÃ©n,,,,,5.0,"$5,000,000"
Shaun of the Dead,,,,,6.0,"$5,000,000"
The Haunting of Molly Hartley,,,,,7.0,"$5,000,000"
Hillaryâs America: The Secret History of the Democratic Party,,,,,8.0,"$5,000,000"
Lone Star,,,,,9.0,"$5,000,000"
April Fool's Day,,,,,10.0,"$5,000,000"
Diner,,,,,11.0,"$5,000,000"
Lone Wolf McQuade,,,,,13.0,"$5,000,000"
Sunshine Cleaning,,,,,14.0,"$5,000,000"
A Farewell To Arms,,,,,16.0,"$5,000,000"
Solomon and Sheba,,,,,17.0,"$5,000,000"
The Beastmaster,,,,,18.0,"$5,000,000"
Not Easily Broken,,,,,19.0,"$5,000,000"
Momsâ Night Out,,,,,20.0,"$5,000,000"
The Belko Experiment,,,,,21.0,"$5,000,000"
Digimon: The Movie,,,,,23.0,"$5,000,000"
Saved!,,,,,24.0,"$5,000,000"
Les invasions barbares,,,,,25.0,"$5,000,000"
Robin and Marian,,,,,26.0,"$5,000,000"
Force 10 from Navarone,,,,,27.0,"$5,000,000"
The Forsaken,,,,,28.0,"$5,000,000"
Fahrenheit 11/9,,,,,29.0,"$5,000,000"
UHF,,,,,30.0,"$5,000,000"
Grandmaâs Boy,,,,,32.0,"$5,000,000"
Slums of Beverly Hills,,,,,33.0,"$5,000,000"
Once Upon a Time in the West,,,,,34.0,"$5,000,000"
Made,,,,,35.0,"$5,000,000"
La mala educaciÃ³n,,,,,36.0,"$5,000,000"
Moon,,,,,37.0,"$5,000,000"
90 Minutes in Heaven,,,,,38.0,"$5,000,000"
Keeping Up with the Steins,,,,,40.0,"$5,000,000"
The Sweet Hereafter,,,,,41.0,"$5,000,000"
Bottle Shock,,,,,42.0,"$5,000,000"
Des Hommes et Des Dieux,,,,,43.0,"$5,000,000"
Jekyll and Hyde... Together Again,,,,,44.0,"$5,000,000"
Thoroughbreds,,,,,47.0,"$5,000,000"
Heavenly Creatures,,,,,48.0,"$5,000,000"
Zero Effect,,,,,55.0,"$5,000,000"
A Midnight Clear,,,,,56.0,"$5,000,000"
The Machinist,,,,,57.0,"$5,000,000"
Light Sleeper,,,,,58.0,"$5,000,000"
American Teen,,,,,59.0,"$5,000,000"
Atlas Shrugged: Who Is John Galt?,,,,,60.0,"$5,000,000"
Party Monster,,,,,61.0,"$5,000,000"
The Oh in Ohio,,,,,62.0,"$5,000,000"
Bottle Rocket,,,,,63.0,"$5,000,000"
Albino Alligator,,,,,65.0,"$5,000,000"
Jimi: All is By My Side,,,,,66.0,"$5,000,000"
"Gandhi, My Father",,,,,67.0,"$5,000,000"
Standard Operating Procedure,,,,,68.0,"$5,000,000"
Tucker & Dale vs. Evil,,,,,69.0,"$5,000,000"
No Looking Back,,,,,70.0,"$5,000,000"
Cop Car,,,,,71.0,"$5,000,000"
Tycoon,,,,,73.0,"$5,000,000"
Desert Blue,,,,,74.0,"$5,000,000"
Decoys,,,,,75.0,"$5,000,000"
Stuck,,,,,76.0,"$5,000,000"
Redacted,,,,,77.0,"$5,000,000"
Fascination,,,,,79.0,"$5,000,000"
Grace,,,,,80.0,"$5,000,000"
Area 51,,,,,81.0,"$5,000,000"
Mientras duermes,,,,,82.0,"$5,000,000"
Flying By,,,,,83.0,"$5,000,000"
The Cottage,,,,,84.0,"$5,000,000"
Dying of the Light,,,,,85.0,"$5,000,000"
Yoga Hosers,,,,,86.0,"$5,000,000"
Dead Like Me: Life After Death,,,,,87.0,"$5,000,000"
Farce of the Penguins,,,,,88.0,"$5,000,000"
Psych 9,,,,,89.0,"$5,000,000"
Reach Me,,,,,90.0,"$5,000,000"
Henry & Me,,,,,91.0,"$5,000,000"
Born of War,,,,,92.0,"$5,000,000"
Let's Kill Ward's Wife,,,,,93.0,"$5,000,000"
Capricorn One,,,,,94.0,"$5,000,000"
We Have Your Husband,,,,,95.0,"$5,000,000"
Should've Been Romeo,,,,,96.0,"$5,000,000"
Aztec Warrior,,,,,97.0,"$5,000,000"
Navy SEAL vs. Zombies,,,,,98.0,"$5,000,000"
The Hatching,,,,,99.0,"$5,000,000"
Running Forever,,,,,100.0,"$5,000,000"
Obsluhoval jsem anglickÃ©ho krÃ¡le,,,,,2.0,"$4,900,000"
The Awakening,,,,,4.0,"$4,900,000"
All Hat,,,,,5.0,"$4,900,000"
Sling Blade,,,,,6.0,"$4,833,610"
Hostel,,,,,7.0,"$4,800,000"
Tristram Shandy: A Cock and Bull Story,,,,,10.0,"$4,750,000"
The Texas Chainsaw Massacre 2,,,,,11.0,"$4,700,000"
Lady in White,,,,,12.0,"$4,700,000"
Driving Lessons,,,,,13.0,"$4,700,000"
Without Men,,,,,14.0,"$4,700,000"
Treading Water,,,,,15.0,"$4,700,000"
Pat Garrett and Billy the Kid,,,,,16.0,"$4,638,783"
Camping Sauvage,,,,,17.0,"$4,600,000"
Barfi,,,,,18.0,"$4,600,000"
Dear Frankie,,,,,19.0,"$4,600,000"
The Assassination of Richard Nixon,,,,,20.0,"$4,600,000"
Le nom des gens,,,,,21.0,"$4,600,000"
Savage Grace,,,,,22.0,"$4,600,000"
Out of the Blue,,,,,23.0,"$4,600,000"
Police Academy,,,,,24.0,"$4,500,000"
Four Weddings and a Funeral,,,,,25.0,"$4,500,000"
The Blue Lagoon,,,,,26.0,"$4,500,000"
Fast Times at Ridgemont High,,,,,27.0,"$4,500,000"
Secrets & Lies,,,,,28.0,"$4,500,000"
25th Hour,,,,,29.0,"$4,500,000"
After Hours,,,,,30.0,"$4,500,000"
Moby Dick,,,,,31.0,"$4,500,000"
The Lobster,,,,,32.0,"$4,500,000"
Bound,,,,,33.0,"$4,500,000"
Requiem for a Dream,,,,,34.0,"$4,500,000"
State Fair,,,,,35.0,"$4,500,000"
LÃ¥t den rÃ¤tte komma in,,,,,36.0,"$4,500,000"
Tango,,,,,37.0,"$4,500,000"
Salvador,,,,,38.0,"$4,500,000"
Donnie Darko,,,,,39.0,"$4,500,000"
Salvando al Soldado Perez,,,,,40.0,"$4,500,000"
Karakter,,,,,41.0,"$4,500,000"
Nannerl la soeur de Mozart,,,,,42.0,"$4,500,000"
Spun,,,,,43.0,"$4,500,000"
Chinjeolhan geumjassi,,,,,45.0,"$4,500,000"
Lilja 4-ever,,,,,48.0,"$4,500,000"
Mean Machine,,,,,50.0,"$4,500,000"
Fong juk,,,,,51.0,"$4,500,000"
Spoken Word,,,,,52.0,"$4,500,000"
Hansel & Gretel Get Baked,,,,,55.0,"$4,500,000"
Fugly,,,,,56.0,"$4,500,000"
Zipper,,,,,57.0,"$4,500,000"
The Final Girls,,,,,58.0,"$4,500,000"
Daisy Winters,,,,,59.0,"$4,500,000"
One Flew Over the Cuckoo's Nest,,,,,60.0,"$4,400,000"
Silent Movie,,,,,61.0,"$4,400,000"
Airlift (2016),,,,,62.0,"$4,400,000"
R.L. Stine's Monsterville: The Cabinet of Souls,,,,,63.0,"$4,400,000"
Whale Rider,,,,,65.0,"$4,300,000"
Sexy Beast,,,,,66.0,"$4,300,000"
Paa,,,,,67.0,"$4,300,000"
Snabba Cash,,,,,68.0,"$4,300,000"
Night of the Living Dead,,,,,69.0,"$4,200,000"
Night of the Living Dead,,,,,77.0,"$114,000"
Nochnoy dozor,,,,,70.0,"$4,200,000"
Cargo,,,,,73.0,"$4,200,000"
High School Musical,,,,,74.0,"$4,200,000"
Love and Death on Long Island,,,,,75.0,"$4,030,000"
Porky's,,,,,76.0,"$4,000,000"
The Crying Game,,,,,78.0,"$4,000,000"
Lost in Translation,,,,,79.0,"$4,000,000"
Annie Hall,,,,,80.0,"$4,000,000"
The Greatest Show on Earth,,,,,82.0,"$4,000,000"
Leaving Las Vegas,,,,,83.0,"$4,000,000"
Monster's Ball,,,,,84.0,"$4,000,000"
Exodus,,,,,86.0,"$4,000,000"
Life of Brian,,,,,88.0,"$4,000,000"
The Front Page,,,,,91.0,"$4,000,000"
Trapeze,,,,,92.0,"$4,000,000"
The Return of the Living Dead,,,,,93.0,"$4,000,000"
They Live,,,,,94.0,"$4,000,000"
Saving Grace,,,,,95.0,"$4,000,000"
The Great Escape,,,,,96.0,"$4,000,000"
What the #$'! Do We Know,,,,,97.0,"$4,000,000"
Scoop,,,,,99.0,"$4,000,000"
The Wash,,,,,100.0,"$4,000,000"
3 Strikes,,,,,1.0,"$4,000,000"
The Visitor,,,,,2.0,"$4,000,000"
The Cooler,,,,,3.0,"$4,000,000"
The Misfits,,,,,4.0,"$4,000,000"
The Night Listener,,,,,5.0,"$4,000,000"
The Jerky Boys,,,,,6.0,"$4,000,000"
El orfanato,,,,,7.0,"$4,000,000"
Bug,,,,,8.0,"$4,000,000"
The Rules of Attraction,,,,,9.0,"$4,000,000"
Topaz,,,,,10.0,"$4,000,000"
Let's Go to Prison,,,,,11.0,"$4,000,000"
Four Rooms,,,,,12.0,"$4,000,000"
Secretary,,,,,13.0,"$4,000,000"
The Real Cancun,,,,,14.0,"$4,000,000"
Talk Radio,,,,,15.0,"$4,000,000"
Waiting for Guffman,,,,,16.0,"$4,000,000"
Love Stinks,,,,,17.0,"$4,000,000"
You Kill Me,,,,,19.0,"$4,000,000"
Thumbsucker,,,,,21.0,"$4,000,000"
MirrorMask,,,,,23.0,"$4,000,000"
The Barbarians,,,,,24.0,"$4,000,000"
The Signal,,,,,26.0,"$4,000,000"
The Signal,,,,,19.0,"$50,000"
Poolhall Junkies,,,,,27.0,"$4,000,000"
The Loss of Sexual Innocence,,,,,28.0,"$4,000,000"
Joe,,,,,30.0,"$4,000,000"
Prison,,,,,31.0,"$4,000,000"
Shooting Fish,,,,,32.0,"$4,000,000"
Adoration,,,,,33.0,"$4,000,000"
Psycho Beach Party,,,,,34.0,"$4,000,000"
Late Night,,,,,35.0,"$4,000,000"
The Big Tease,,,,,36.0,"$4,000,000"
Polina danser sa vie,,,,,37.0,"$4,000,000"
"Guten Tag, Ramon",,,,,39.0,"$4,000,000"
Mondays in the Sun,,,,,40.0,"$4,000,000"
Tau ming chong,,,,,42.0,"$4,000,000"
Trust,,,,,43.0,"$4,000,000"
An Everlasting Piece,,,,,44.0,"$4,000,000"
Among Giants,,,,,45.0,"$4,000,000"
The Velocity of Gary,,,,,46.0,"$4,000,000"
Praia do Futuro,,,,,48.0,"$4,000,000"
Sonny,,,,,49.0,"$4,000,000"
The Last Time I Committed Suicide,,,,,50.0,"$4,000,000"
Inescapable,,,,,53.0,"$4,000,000"
Perfectos Desconocidos,,,,,54.0,"$4,000,000"
Geograf globus propil,,,,,55.0,"$4,000,000"
A Lonely Place to Die,,,,,56.0,"$4,000,000"
Nothing,,,,,57.0,"$4,000,000"
The Loved Ones,,,,,58.0,"$4,000,000"
1776,,,,,59.0,"$4,000,000"
Hell's Angels,,,,,60.0,"$4,000,000"
Purple Violets,,,,,61.0,"$4,000,000"
Replicas,,,,,62.0,"$4,000,000"
The Helpers,,,,,63.0,"$4,000,000"
The Veil,,,,,64.0,"$4,000,000"
The Perfect Wave,,,,,65.0,"$4,000,000"
How to Fall in Love,,,,,66.0,"$4,000,000"
Chain of Command,,,,,67.0,"$4,000,000"
Gone with the Wind,,,,,68.0,"$3,900,000"
A Man for All Seasons,,,,,69.0,"$3,900,000"
Ben-Hur: A Tale of the Christ,,,,,70.0,"$3,900,000"
Network,,,,,71.0,"$3,800,000"
Down for Life,,,,,72.0,"$3,800,000"
Major Dundee,,,,,74.0,"$3,800,000"
Hevi reissu,,,,,75.0,"$3,800,000"
The Taking of Pelham One Two Three,,,,,76.0,"$3,800,000"
Annie Get Your Gun,,,,,77.0,"$3,768,785"
Casa de Areia,,,,,78.0,"$3,750,000"
Defendor,,,,,80.0,"$3,750,000"
The Ballad of Cable Hogue,,,,,81.0,"$3,716,946"
The Pirate,,,,,82.0,"$3,700,000"
The History Boys,,,,,83.0,"$3,700,000"
Midnight Cowboy,,,,,85.0,"$3,600,000"
Billy: The Early Years of Billy Graham,,,,,86.0,"$3,600,000"
UtÃ¸ya 22. juli,,,,,87.0,"$3,600,000"
Airplane!,,,,,88.0,"$3,500,000"
M*A*S*H,,,,,89.0,"$3,500,000"
The Full Monty,,,,,90.0,"$3,500,000"
Menace II Society,,,,,92.0,"$3,500,000"
Friday,,,,,93.0,"$3,500,000"
Empire,,,,,96.0,"$3,500,000"
Forever My Girl,,,,,98.0,"$3,500,000"
Creepshow 2,,,,,99.0,"$3,500,000"
In Cold Blood,,,,,100.0,"$3,500,000"
The Nun's Story,,,,,1.0,"$3,500,000"
Frenzy,,,,,2.0,"$3,500,000"
Harper,,,,,3.0,"$3,500,000"
I Got the Hook-Up!,,,,,4.0,"$3,500,000"
She's the One,,,,,5.0,"$3,500,000"
Terror Train,,,,,6.0,"$3,500,000"
Gods and Monsters,,,,,7.0,"$3,500,000"
El secreto de sus ojos,,,,,8.0,"$3,500,000"
Evil Dead II,,,,,9.0,"$3,500,000"
First Reformed,,,,,11.0,"$3,500,000"
Pootie Tang,,,,,12.0,"$3,500,000"
La otra conquista,,,,,14.0,"$3,500,000"
The Bronze,,,,,16.0,"$3,500,000"
Trolljegeren,,,,,17.0,"$3,500,000"
Ira and Abby,,,,,18.0,"$3,500,000"
The Masked Saint,,,,,19.0,"$3,500,000"
Winter Passing,,,,,20.0,"$3,500,000"
D.E.B.S.,,,,,21.0,"$3,500,000"
Time to Choose,,,,,22.0,"$3,500,000"
Surveillance,,,,,23.0,"$3,500,000"
Taxman,,,,,24.0,"$3,500,000"
The Kick,,,,,25.0,"$3,500,000"
The Betrayed,,,,,26.0,"$3,500,000"
The Secret,,,,,27.0,"$3,500,000"
2:13,,,,,28.0,"$3,500,000"
"Batman: The Dark Knight Returns, Part 2",,,,,29.0,"$3,500,000"
In the Name of the King III,,,,,30.0,"$3,500,000"
Wicked Blood,,,,,31.0,"$3,500,000"
Dawn Patrol,,,,,32.0,"$3,500,000"
Jagten,,,,,33.0,"$3,450,000"
Lords of London,,,,,34.0,"$3,440,000"
La marche de l'empereur,,,,,35.0,"$3,400,000"
High Anxiety,,,,,36.0,"$3,400,000"
Choke,,,,,38.0,"$3,400,000"
L\'incomparable mademoiselle C.,,,,,39.0,"$3,400,000"
August,,,,,40.0,"$3,400,000"
To Write Love On Her Arms,,,,,41.0,"$3,400,000"
Carousel,,,,,42.0,"$3,380,000"
Bella,,,,,44.0,"$3,300,000"
Cidade de Deus,,,,,45.0,"$3,300,000"
Human Traffic,,,,,46.0,"$3,300,000"
The Dead Girl,,,,,47.0,"$3,300,000"
The Opposite Sex,,,,,48.0,"$3,300,000"
A Christmas Story,,,,,49.0,"$3,250,000"
Class of 1984,,,,,50.0,"$3,250,000"
Entre les murs,,,,,51.0,"$3,250,000"
Dreaming of Joseph Lees,,,,,52.0,"$3,250,000"
Rosemary's Baby,,,,,53.0,"$3,200,000"
Sorry to Bother You,,,,,54.0,"$3,200,000"
The Man Who Shot Liberty Valance,,,,,55.0,"$3,200,000"
Maria Full of Grace,,,,,56.0,"$3,200,000"
Adam,,,,,59.0,"$3,200,000"
Feast,,,,,60.0,"$3,200,000"
Itâs a Wonderful Life,,,,,61.0,"$3,180,000"
Trainspotting,,,,,62.0,"$3,100,000"
Antiviral,,,,,63.0,"$3,100,000"
National Lampoon's Animal House,,,,,64.0,"$3,000,000"
Goldfinger,,,,,68.0,"$3,000,000"
The Original Kings of Comedy,,,,,70.0,"$3,000,000"
The Bridge on the River Kwai,,,,,71.0,"$3,000,000"
Coming Home,,,,,72.0,"$3,000,000"
Waking Ned Devine,,,,,73.0,"$3,000,000"
Air Bud,,,,,74.0,"$3,000,000"
Bowling for Columbine,,,,,75.0,"$3,000,000"
A Nightmare on Elm Street Part 2: Freddy's Revenge,,,,,76.0,"$3,000,000"
A Room with a View,,,,,77.0,"$3,000,000"
Love and Death,,,,,78.0,"$3,000,000"
Friday the 13th Part VI: Jason Lives,,,,,79.0,"$3,000,000"
Martin Lawrence Live: RunTelDat,,,,,80.0,"$3,000,000"
The Apartment,,,,,81.0,"$3,000,000"
Cat on a Hot Tin Roof,,,,,82.0,"$3,000,000"
Beneath the Planet of the Apes,,,,,83.0,"$3,000,000"
Pokemon 3: The Movie,,,,,84.0,"$3,000,000"
Jason Goes to Hell: The Final Friday,,,,,85.0,"$3,000,000"
Spaced Invaders,,,,,86.0,"$3,000,000"
Family Plot,,,,,87.0,"$3,000,000"
Torn Curtain,,,,,88.0,"$3,000,000"
Dave Chappelle's Block Party,,,,,90.0,"$3,000,000"
Krush Groove,,,,,91.0,"$3,000,000"
Elmer Gantry,,,,,92.0,"$3,000,000"
Next Day Air,,,,,93.0,"$3,000,000"
Judgment at Nuremberg,,,,,94.0,"$3,000,000"
Belly,,,,,95.0,"$3,000,000"
Trippinâ,,,,,96.0,"$3,000,000"
Red River,,,,,97.0,"$3,000,000"
The Deep End,,,,,98.0,"$3,000,000"
Teen Wolf Too,,,,,100.0,"$3,000,000"
The Collector,,,,,1.0,"$3,000,000"
Phantasm II,,,,,2.0,"$3,000,000"
Let There Be Light,,,,,3.0,"$3,000,000"
Phat Girlz,,,,,4.0,"$3,000,000"
Woman Thou Art Loosed,,,,,5.0,"$3,000,000"
Real Women Have Curves,,,,,6.0,"$3,000,000"
Gallipoli,,,,,7.0,"$3,000,000"
Water,,,,,8.0,"$3,000,000"
Donât Think Twice,,,,,9.0,"$3,000,000"
East is East,,,,,11.0,"$3,000,000"
Whipped,,,,,12.0,"$3,000,000"
Kama Sutra,,,,,13.0,"$3,000,000"
Willy Wonka & the Chocolate Factory,,,,,16.0,"$3,000,000"
Warlock: The Armageddon,,,,,17.0,"$3,000,000"
8 Heads in a Duffel Bag,,,,,18.0,"$3,000,000"
Days of Heaven,,,,,19.0,"$3,000,000"
Thirteen Conversations About One Thing,,,,,20.0,"$3,000,000"
Jawbreaker,,,,,22.0,"$3,000,000"
Basquiat,,,,,23.0,"$3,000,000"
Tsotsi,,,,,24.0,"$3,000,000"
Happiness,,,,,26.0,"$3,000,000"
DysFunkTional Family,,,,,27.0,"$3,000,000"
Elephant,,,,,30.0,"$3,000,000"
Oldboy,,,,,32.0,"$3,000,000"
Hobo with a Shotgun,,,,,33.0,"$3,000,000"
Everybody Wants to Be Italian,,,,,37.0,"$3,000,000"
Creature,,,,,38.0,"$3,000,000"
The Bounce Back,,,,,39.0,"$3,000,000"
Freeway,,,,,40.0,"$3,000,000"
Love's Abiding Joy,,,,,41.0,"$3,000,000"
Dead Alive,,,,,42.0,"$3,000,000"
Tim and Eric's Billion Dollar Movie,,,,,44.0,"$3,000,000"
Holly,,,,,45.0,"$3,000,000"
The Grand,,,,,47.0,"$3,000,000"
Sommersturm,,,,,48.0,"$3,000,000"
Fort McCoy,,,,,49.0,"$3,000,000"
Just Looking,,,,,51.0,"$3,000,000"
The Divide,,,,,53.0,"$3,000,000"
Tanner Hall,,,,,54.0,"$3,000,000"
My Big Fat Independent Movie,,,,,55.0,"$3,000,000"
Demonic,,,,,56.0,"$3,000,000"
Ã l\'intÃ©rieur,,,,,57.0,"$3,000,000"
They Came Together,,,,,58.0,"$3,000,000"
Open Road,,,,,59.0,"$3,000,000"
Barry Munday,,,,,61.0,"$3,000,000"
The Deported,,,,,62.0,"$3,000,000"
Chicago Overcoat,,,,,63.0,"$3,000,000"
Never Back Down 2: The Beatdown,,,,,64.0,"$3,000,000"
AWOL-72,,,,,65.0,"$3,000,000"
30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,,,,,66.0,"$3,000,000"
Enter the Dangerous Mind,,,,,67.0,"$3,000,000"
Something Wicked,,,,,68.0,"$3,000,000"
Iguana,,,,,70.0,"$3,000,000"
Four Single Fathers,,,,,71.0,"$3,000,000"
Amnesiac,,,,,72.0,"$3,000,000"
Unnatural,,,,,73.0,"$3,000,000"
Close Range,,,,,74.0,"$3,000,000"
The Harvey Girls,,,,,75.0,"$2,931,000"
Central do Brasil,,,,,77.0,"$2,900,000"
Pocketful of Miracles,,,,,78.0,"$2,900,000"
Boynton Beach Club,,,,,79.0,"$2,900,000"
Griff the Invisible,,,,,81.0,"$2,900,000"
Some Like it Hot,,,,,82.0,"$2,883,848"
High Tension,,,,,83.0,"$2,850,000"
Young Frankenstein,,,,,84.0,"$2,800,000"
Hustle & Flow,,,,,86.0,"$2,800,000"
Friday the 13th Part VII: The New Blood,,,,,87.0,"$2,800,000"
Artie Lange's Beer League,,,,,88.0,"$2,800,000"
The Wizard of Oz,,,,,89.0,"$2,777,000"
Diary of the Dead,,,,,90.0,"$2,750,000"
The Black Stallion,,,,,91.0,"$2,700,000"
Ulee's Gold,,,,,92.0,"$2,700,000"
Indivisible,,,,,93.0,"$2,700,000"
Lage Raho Munna Bhai,,,,,94.0,"$2,700,000"
Sardaar Ji,,,,,95.0,"$2,700,000"
Rejsen til Saturn,,,,,96.0,"$2,700,000"
Donovan's Reef,,,,,97.0,"$2,686,000"
Diane,,,,,98.0,"$2,660,000"
The Dress,,,,,99.0,"$2,650,000"
A Guy Named Joe,,,,,100.0,"$2,627,000"
Blazing Saddles,,,,,1.0,"$2,600,000"
Friday the 13th Part IV: The Final Chapter,,,,,2.0,"$2,600,000"
Maurice,,,,,4.0,"$2,600,000"
Riding Giants,,,,,5.0,"$2,600,000"
Los CronocrÃ­menes,,,,,6.0,"$2,600,000"
La Cara Oculta,,,,,7.0,"$2,600,000"
Timber Falls,,,,,8.0,"$2,600,000"
Silver Medalist,,,,,9.0,"$2,600,000"
"Fat, Sick & Nearly Dead",,,,,10.0,"$2,600,000"
Singin' in the Rain,,,,,11.0,"$2,540,000"
2016: Obamaâs America,,,,,13.0,"$2,500,000"
Garden State,,,,,15.0,"$2,500,000"
That Thing You Do!,,,,,16.0,"$2,500,000"
Halloween II,,,,,17.0,"$2,500,000"
Halloween 3: Season of the Witch,,,,,18.0,"$2,500,000"
Religulous,,,,,19.0,"$2,500,000"
Escape from the Planet of the Apes,,,,,20.0,"$2,500,000"
Hud,,,,,21.0,"$2,500,000"
My Own Private Idaho,,,,,23.0,"$2,500,000"
Before Sunrise,,,,,24.0,"$2,500,000"
Sur Le Seuil,,,,,27.0,"$2,500,000"
Jesus' Son,,,,,28.0,"$2,500,000"
Saving Face,,,,,29.0,"$2,500,000"
Brick Lane,,,,,30.0,"$2,500,000"
The Lost Medallion: The Adventures of Billy Stone,,,,,31.0,"$2,500,000"
My Life Without Me,,,,,32.0,"$2,500,000"
Marilyn Hotchkiss' Ballroom Dancing and Charm School,,,,,33.0,"$2,500,000"
Fuel,,,,,35.0,"$2,500,000"
Valley of the Hearts Delight,,,,,36.0,"$2,500,000"
The Other End of the Line,,,,,37.0,"$2,500,000"
8: The Mormon Proposition,,,,,38.0,"$2,500,000"
Sleep Dealer,,,,,39.0,"$2,500,000"
Eye of the Dolphin,,,,,40.0,"$2,500,000"
Underdogs,,,,,41.0,"$2,500,000"
Anatomie,,,,,42.0,"$2,500,000"
The Calling,,,,,43.0,"$2,500,000"
The Calling,,,,,55.0,"$160,000"
Alien Uprising,,,,,44.0,"$2,500,000"
Christmas Mail,,,,,45.0,"$2,500,000"
Stung,,,,,46.0,"$2,500,000"
Sky Sharks,,,,,47.0,"$2,500,000"
8 Days,,,,,48.0,"$2,500,000"
Antibirth,,,,,49.0,"$2,500,000"
The Rise of the Krays,,,,,50.0,"$2,500,000"
Not Safe For Work,,,,,51.0,"$2,500,000"
Go For It!,,,,,52.0,"$2,450,000"
Get on the Bus,,,,,53.0,"$2,400,000"
Thr3e,,,,,54.0,"$2,400,000"
Idiocracy,,,,,55.0,"$2,400,000"
NiktÃ©,,,,,56.0,"$2,400,000"
Always Woodstock,,,,,57.0,"$2,400,000"
This is England,,,,,58.0,"$2,380,000"
Bathing Beauty,,,,,59.0,"$2,361,000"
Show Boat,,,,,61.0,"$2,300,000"
"Dancer, Texas Pop. 81",,,,,62.0,"$2,300,000"
Frontera,,,,,63.0,"$2,300,000"
Redemption Road,,,,,64.0,"$2,300,000"
The Toxic Avenger Part II,,,,,65.0,"$2,300,000"
The Brave Little Toaster,,,,,67.0,"$2,300,000"
Fantasia,,,,,69.0,"$2,280,000"
Friday the 13th Part 3,,,,,70.0,"$2,250,000"
The French Connection,,,,,71.0,"$2,200,000"
Friday the 13th Part V: A New Beginning,,,,,72.0,"$2,200,000"
The Last Sin Eater,,,,,73.0,"$2,200,000"
Impact Point,,,,,74.0,"$2,200,000"
The Valley of Decision,,,,,75.0,"$2,160,000"
Chicken Tikka Masala,,,,,76.0,"$2,160,000"
Jack Brooks: Monster Slayer,,,,,77.0,"$2,150,000"
The Best Years of Our Lives,,,,,78.0,"$2,100,000"
Bully,,,,,79.0,"$2,100,000"
Elling,,,,,80.0,"$2,100,000"
Mi America,,,,,81.0,"$2,100,000"
[Rec],,,,,82.0,"$2,100,000"
Infected,,,,,83.0,"$2,100,000"
Lies in Plain Sight,,,,,84.0,"$2,100,000"
The Timber,,,,,85.0,"$2,100,000"
Sharkskin,,,,,86.0,"$2,100,000"
From Russia With Love,,,,,88.0,"$2,000,000"
Mad Max 2: The Road Warrior,,,,,89.0,"$2,000,000"
In the Heat of the Night,,,,,91.0,"$2,000,000"
Sleeper,,,,,92.0,"$2,000,000"
Everything You Always Wanted to Know,,,,,93.0,"$2,000,000"
Eighth Grade,,,,,95.0,"$2,000,000"
To Kill A Mockingbird,,,,,96.0,"$2,000,000"
Boys Don't Cry,,,,,98.0,"$2,000,000"
Das Leben der Anderen,,,,,99.0,"$2,000,000"
Boom Town,,,,,2.0,"$2,000,000"
Gentleman's Agreement,,,,,3.0,"$2,000,000"
The Hustler,,,,,4.0,"$2,000,000"
Witchboard,,,,,5.0,"$2,000,000"
Les Triplettes de Belleville,,,,,6.0,"$2,000,000"
Smoke Signals,,,,,7.0,"$2,000,000"
Meet the Mormons,,,,,9.0,"$2,000,000"
American Splendor,,,,,10.0,"$2,000,000"
Before Sunset,,,,,13.0,"$2,000,000"
Amores Perros,,,,,14.0,"$2,000,000"
Thirteen,,,,,15.0,"$2,000,000"
Touching the Void,,,,,16.0,"$2,000,000"
Alexander's Ragtime Band,,,,,18.0,"$2,000,000"
Me and You and Everyone We Know,,,,,19.0,"$2,000,000"
